seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
114,11,11,1.0,636.841,7005.253,320,15,4,0.2676,
115,12,12,1.0,585.495,7025.938,305,17,5,0.2776,
116,16,16,1.0,472.554,7560.863,261,41,25,0.1614,
117,11,11,1.0,650.445,7154.899,324,14,3,0.2566,
118,15,15,1.0,471.593,7073.899,268,23,8,0.1872,
119,12,12,1.0,575.698,6908.374,331,18,6,0.247,
120,14,14,1.0,470.36,6585.034,282,22,8,0.1848,
121,10,10,1.0,724.536,7245.361,339,17,7,0.2613,
122,14,14,1.0,487.861,6830.052,284,20,6,0.1731,
123,10,10,1.0,659.02,6590.2,372,11,1,0.2936,
124,12,12,1.0,639.622,7675.464,315,15,3,0.2284,
125,11,11,1.0,605.293,6658.226,302,22,11,0.246,
126,14,14,1.0,599.252,8389.526,323,45,31,0.2096,
127,10,10,1.0,721.811,7218.111,350,17,7,0.2933,
128,16,16,1.0,482.243,7715.881,257,32,16,0.1723,
129,14,14,1.0,503.925,7054.956,272,20,6,0.1929,
130,14,14,1.0,556.104,7785.461,329,22,8,0.1903,
131,12,12,1.0,628.838,7546.06,380,34,22,0.2639,
132,13,13,1.0,575.819,7485.652,297,22,9,0.2292,
133,13,13,1.0,562.494,7312.419,308,34,21,0.2094,
134,13,13,1.0,539.129,7008.677,323,28,15,0.2035,
135,15,15,1.0,476.61,7149.157,296,18,3,0.1593,
136,14,14,1.0,536.421,7509.899,341,24,10,0.2494,
137,10,10,1.0,678.285,6782.852,355,13,3,0.26,
138,11,11,1.0,672.353,7395.885,385,23,12,0.3414,
139,10,10,1.0,684.764,6847.638,331,19,9,0.2613,
140,16,16,1.0,425.061,6800.977,243,22,6,0.1874,
141,14,14,1.0,533.746,7472.439,279,31,17,0.2456,
142,14,14,1.0,514.496,7202.938,299,25,11,0.3258,
143,11,11,1.0,638.075,7018.824,341,18,7,0.4097,
144,13,13,1.0,541.438,7038.688,318,25,12,0.2913,
145,16,16,1.0,456.303,7300.853,276,24,8,0.2276,
146,11,11,1.0,631.36,6944.958,353,23,12,0.3836,
147,14,14,1.0,482.743,6758.406,286,16,2,0.2459,
148,13,13,1.0,550.474,7156.165,323,26,13,0.2942,
149,10,10,1.0,720.894,7208.944,349,18,8,0.3341,
150,16,16,1.0,432.2,6915.198,266,25,9,0.2734,
151,15,15,1.0,491.553,7373.289,301,31,16,0.362,
152,16,16,1.0,422.464,6759.422,268,22,6,0.3765,
153,13,13,1.0,486.174,6320.266,289,16,3,0.3901,
154,11,11,1.0,642.183,7064.009,356,15,4,0.477,
155,14,14,1.0,536.69,7513.654,286,33,19,0.507,
156,13,13,1.0,553.028,7189.367,326,24,11,0.5236,
157,14,14,1.0,512.045,7168.636,292,19,5,0.3807,
158,15,15,1.0,478.733,7180.989,282,28,13,0.3659,
159,13,13,1.0,550.635,7158.259,300,27,14,0.3564,
160,10,10,1.0,705.304,7053.039,349,10,0,0.4564,
161,14,14,1.0,535.851,7501.914,264,32,18,0.3382,
162,10,10,1.0,725.858,7258.58,362,19,9,0.5365,
163,14,14,1.0,486.571,6811.991,251,18,4,0.3943,
164,10,10,1.0,685.722,6857.225,358,12,2,0.5751,
165,10,10,1.0,658.614,6586.144,332,11,1,0.6323,
166,11,11,1.0,605.785,6663.639,310,20,9,0.4275,
167,11,11,1.0,641.857,7060.428,314,18,7,0.4061,
168,15,15,1.0,485.636,7284.535,328,25,10,0.337,
169,12,12,1.0,626.877,7522.528,342,30,18,0.5998,
170,16,16,1.0,489.558,7832.926,275,38,22,0.5266,
171,16,16,1.0,469.386,7510.172,276,31,15,0.4232,
172,12,12,1.0,580.943,6971.314,304,20,8,0.7527,
173,12,12,1.0,580.338,6964.057,310,25,13,0.7029,
174,16,16,1.0,482.853,7725.655,300,21,5,0.3486,
175,13,13,1.0,591.842,7693.94,311,33,20,0.3323,
176,10,10,1.0,829.512,8295.124,387,36,26,0.3472,
177,11,11,1.0,661.492,7276.416,354,21,10,0.3167,
178,10,10,1.0,649.039,6490.387,333,11,1,0.3939,
179,16,16,1.0,469.006,7504.094,270,28,12,0.3142,
180,11,11,1.0,610.591,6716.499,323,12,1,0.535,
181,14,14,1.0,535.953,7503.343,313,31,17,0.3427,
182,13,13,1.0,564.658,7340.553,331,29,16,0.3374,
183,10,10,1.0,670.933,6709.327,323,13,3,0.4604,
184,12,12,1.0,557.634,6691.607,345,24,12,0.4746,
185,16,16,1.0,440.665,7050.643,265,20,4,0.3149,
186,12,12,1.0,648.144,7777.723,381,16,4,0.4037,
187,12,12,1.0,514.256,6171.069,331,18,6,0.3534,
188,16,16,1.0,427.089,6833.43,268,20,4,0.2328,
189,13,13,1.0,550.724,7159.411,325,23,10,0.5951,
190,10,10,1.0,715.118,7151.181,336,14,4,0.668,
191,16,16,1.0,427.711,6843.382,265,19,3,0.3446,
192,12,12,1.0,609.058,7308.7,307,25,13,0.4446,
193,14,14,1.0,462.165,6470.311,293,19,5,0.5313,
194,16,16,1.0,450.952,7215.227,268,41,25,0.3939,
195,14,14,1.0,522.318,7312.451,313,22,8,0.3862,
196,15,15,1.0,489.024,7335.359,275,27,12,0.2493,
197,14,14,1.0,498.104,6973.452,294,20,6,0.274,
198,10,10,1.0,718.832,7188.323,344,21,11,0.311,
199,12,12,1.0,609.914,7318.97,329,24,12,0.2951,
200,10,10,1.0,697.914,6979.135,340,12,2,0.3711,
201,10,10,1.0,706.563,7065.634,352,12,2,0.3826,
202,16,16,1.0,435.962,6975.39,251,29,13,0.2749,
203,10,10,1.0,722.134,7221.344,330,14,4,0.4376,
204,13,13,1.0,525.758,6834.854,347,17,4,0.3407,
205,13,13,1.0,549.595,7144.734,319,17,4,0.3535,
206,10,10,1.0,683.409,6834.091,335,23,13,0.3784,
207,14,14,1.0,459.247,6429.451,288,15,1,0.2682,
208,12,12,1.0,586.182,7034.183,308,16,4,0.3357,
209,14,14,1.0,492.353,6892.935,298,16,2,0.3147,
210,13,13,1.0,533.056,6929.723,264,14,1,0.3276,
211,14,14,1.0,456.16,6386.247,319,18,4,0.3468,
212,13,13,1.0,586.12,7619.565,290,20,7,0.3404,
213,11,11,1.0,654.053,7194.588,325,26,15,0.3744,
214,14,14,1.0,487.997,6831.964,286,17,3,0.279,
215,10,10,1.0,673.773,6737.733,339,10,0,0.3802,
216,16,16,1.0,446.568,7145.095,267,28,12,0.2352,
217,12,12,1.0,574.582,6894.983,349,23,11,0.3829,
218,12,12,1.0,581.041,6972.487,301,15,3,0.2933,
219,15,15,1.0,500.871,7513.069,280,22,7,0.2902,
220,15,15,1.0,405.531,6082.962,231,16,1,0.2699,
221,11,11,1.0,611.1,6722.101,305,22,11,0.3637,
222,16,16,1.0,466.445,7463.122,282,31,15,0.2315,
223,12,12,1.0,616.173,7394.07,332,29,17,0.318,
224,10,10,1.0,689.614,6896.143,333,20,10,0.3627,
225,15,15,1.0,498.71,7480.655,293,25,10,0.2406,
226,13,13,1.0,557.832,7251.816,319,17,4,0.3167,
227,13,13,1.0,527.523,6857.802,314,15,2,0.2958,
228,16,16,1.0,396.139,6338.23,230,24,8,0.2023,
229,14,14,1.0,466.655,6533.163,259,16,2,0.2812,
230,15,15,1.0,475.899,7138.481,275,26,11,0.2691,
231,16,16,1.0,451.252,7220.03,284,30,14,0.2066,
232,12,12,1.0,570.767,6849.209,313,14,2,0.2659,
233,15,15,1.0,499.08,7486.206,263,21,6,0.2817,
234,12,12,1.0,552.881,6634.576,339,14,2,0.2814,
235,12,12,1.0,588.788,7065.452,332,28,16,0.3202,
236,15,15,1.0,475.714,7135.712,312,28,13,0.2463,
237,14,14,1.0,485.286,6794.0,280,20,6,0.3678,
238,16,16,1.0,433.767,6940.27,290,20,4,0.2619,
239,10,10,1.0,718.646,7186.462,340,11,1,0.4311,
240,16,16,1.0,464.171,7426.739,267,33,17,0.3208,
241,15,15,1.0,461.138,6917.073,256,19,4,0.2659,
242,12,12,1.0,609.227,7310.729,308,23,11,0.3817,
243,14,14,1.0,508.26,7115.646,313,27,13,0.3072,
244,16,16,1.0,445.271,7124.328,279,22,6,0.2546,
245,11,11,1.0,694.27,7636.966,335,16,5,0.4686,
246,10,10,1.0,707.038,7070.378,354,15,5,0.5605,
247,13,13,1.0,557.923,7252.996,330,20,7,0.419,
248,16,16,1.0,456.981,7311.699,277,26,10,0.2596,
249,12,12,1.0,631.488,7577.854,311,32,20,0.4316,
250,13,13,1.0,538.803,7004.44,334,16,3,0.3593,
251,13,13,1.0,550.059,7150.761,319,23,10,0.4083,
252,16,16,1.0,449.822,7197.148,254,22,6,0.4872,
253,14,14,1.0,509.297,7130.161,309,20,6,0.4677,
254,12,12,1.0,634.688,7616.261,320,24,12,0.4762,
255,10,10,1.0,726.282,7262.824,375,13,3,0.4519,
256,13,13,1.0,610.309,7934.023,340,33,20,0.3273,
257,12,12,1.0,595.895,7150.734,311,13,1,0.3554,
258,15,15,1.0,504.967,7574.503,266,46,31,0.2737,
259,10,10,1.0,725.927,7259.269,326,16,6,0.357,
260,11,11,1.0,655.914,7215.053,345,23,12,0.3669,
261,13,13,1.0,548.874,7135.357,303,17,4,0.3447,
262,12,12,1.0,601.916,7222.988,360,21,9,0.3634,
263,15,15,1.0,488.996,7334.942,313,28,13,0.3205,
264,14,14,1.0,540.783,7570.966,309,30,16,0.3729,
265,16,16,1.0,469.687,7514.988,269,24,8,0.3091,
266,10,10,1.0,707.05,7070.504,350,24,14,0.4832,
267,11,11,1.0,642.579,7068.373,353,23,12,0.3873,
268,16,16,1.0,482.189,7715.02,320,34,18,0.2629,
269,10,10,1.0,883.687,8836.868,374,121,111,0.5313,
270,16,16,1.0,434.928,6958.848,287,31,15,0.3783,
271,13,13,1.0,495.663,6443.619,272,27,14,0.4249,
272,13,13,1.0,558.765,7263.939,323,22,9,0.3594,
273,11,11,1.0,605.192,6657.11,306,22,11,0.4194,
274,11,11,1.0,661.833,7280.167,350,17,6,0.3811,
275,16,16,1.0,440.593,7049.481,243,23,7,0.2919,
276,12,12,1.0,546.045,6552.539,281,15,3,0.3229,
277,10,10,1.0,726.576,7265.759,362,18,8,0.3484,
278,12,12,1.0,605.604,7267.245,319,15,3,0.3286,
279,13,13,1.0,572.145,7437.888,359,31,18,0.3177,
280,12,12,1.0,603.14,7237.675,324,21,9,0.3253,
281,10,10,1.0,706.171,7061.709,361,15,5,0.4046,
282,15,15,1.0,455.021,6825.319,248,21,6,0.2723,
283,15,15,1.0,467.938,7019.065,287,19,4,0.2442,
284,10,10,1.0,702.822,7028.218,337,15,5,0.3147,
285,14,14,1.0,519.984,7279.77,324,19,5,0.231,
286,13,13,1.0,526.041,6838.532,300,17,4,0.2435,
287,14,14,1.0,480.218,6723.052,274,15,1,0.2212,
288,16,16,1.0,418.922,6702.746,259,22,6,0.2291,
289,16,16,1.0,445.947,7135.145,223,33,17,0.2203,
290,14,14,1.0,493.329,6906.608,289,34,20,0.2828,
291,15,15,1.0,463.63,6954.447,238,22,7,0.2429,
292,16,16,1.0,461.413,7382.603,292,24,8,0.247,
293,13,13,1.0,588.11,7645.427,348,23,10,0.3042,
294,11,11,1.0,644.999,7094.994,319,16,5,0.3459,
295,16,16,1.0,435.609,6969.746,266,21,5,0.2389,
296,10,10,1.0,738.424,7384.243,356,11,1,0.4048,
297,14,14,1.0,496.307,6948.294,324,14,0,0.3,
298,11,11,1.0,664.972,7314.687,374,29,18,0.3894,
299,12,12,1.0,593.17,7118.034,329,22,10,0.3715,
300,14,14,1.0,488.447,6838.264,275,21,7,0.3643,
301,13,13,1.0,711.636,9251.267,362,114,101,0.3173,
302,14,14,1.0,494.321,6920.498,289,23,9,0.3111,
303,10,10,1.0,684.696,6846.955,342,12,2,0.4005,
304,11,11,1.0,703.152,7734.669,377,31,20,0.3801,
305,11,11,1.0,696.032,7656.35,338,26,15,0.3866,
306,13,13,1.0,600.49,7806.369,340,27,14,0.3271,
307,15,15,1.0,489.398,7340.969,304,18,3,0.2808,
308,11,11,1.0,674.758,7422.335,345,11,0,0.3304,
309,10,10,1.0,761.242,7612.424,349,25,15,0.3416,
310,14,14,1.0,528.456,7398.381,299,26,12,0.231,
311,16,16,1.0,453.936,7262.981,270,32,16,0.2041,
312,15,15,1.0,471.979,7079.69,241,22,7,0.2646,
313,14,14,1.0,530.126,7421.759,292,40,26,0.2517,
314,11,11,1.0,633.23,6965.529,333,19,8,0.3477,
315,13,13,1.0,501.132,6514.718,286,15,2,0.2541,
316,10,10,1.0,742.868,7428.684,346,20,10,0.3692,
317,13,13,1.0,563.82,7329.664,322,17,4,0.3525,
318,15,15,1.0,476.615,7149.219,315,18,3,0.2644,
319,11,11,1.0,628.332,6911.656,377,18,7,0.3708,
320,13,13,1.0,521.986,6785.813,283,15,2,0.3062,
321,12,12,1.0,569.652,6835.828,302,13,1,0.3282,
322,16,16,1.0,467.973,7487.57,291,35,19,0.1959,
323,15,15,1.0,444.153,6662.299,238,20,5,0.2091,
324,14,14,1.0,477.233,6681.261,299,15,1,0.255,
325,14,14,1.0,543.895,7614.535,291,34,20,0.2739,
326,10,10,1.0,741.934,7419.336,372,11,1,0.3338,
327,16,16,1.0,471.521,7544.328,256,28,12,0.213,
328,15,15,1.0,420.98,6314.7,252,23,8,0.3039,
329,16,16,1.0,503.713,8059.402,269,30,14,0.3804,
330,14,14,1.0,543.268,7605.755,301,25,11,0.377,
331,16,16,1.0,439.385,7030.154,239,30,14,0.265,
332,11,11,1.0,646.689,7113.574,359,20,9,0.4048,
333,14,14,1.0,499.107,6987.493,329,38,24,0.289,
334,11,11,1.0,659.931,7259.236,328,27,16,0.3525,
335,11,11,1.0,637.124,7008.368,315,22,11,0.4362,
336,10,10,1.0,749.492,7494.923,359,24,14,0.4053,
337,11,11,1.0,609.9,6708.901,340,22,11,0.3513,
338,10,10,1.0,713.463,7134.63,329,17,7,0.3903,
339,11,11,1.0,605.572,6661.296,332,16,5,0.3607,
340,13,13,1.0,589.918,7668.932,339,38,25,0.2755,
341,14,14,1.0,525.562,7357.87,298,20,6,0.2456,
342,10,10,1.0,719.63,7196.296,353,20,10,0.3906,
343,11,11,1.0,700.284,7703.126,353,28,17,0.3201,
344,13,13,1.0,522.05,6786.648,301,16,3,0.2764,
345,16,16,1.0,428.645,6858.318,235,23,7,0.2141,
346,14,14,1.0,495.318,6934.448,309,24,10,0.2818,
347,12,12,1.0,626.557,7518.68,296,23,11,0.3076,
348,16,16,1.0,420.019,6720.311,258,29,13,0.2791,
349,13,13,1.0,629.176,8179.292,338,46,33,0.319,
350,12,12,1.0,568.696,6824.349,320,18,6,0.325,
351,16,16,1.0,427.821,6845.142,240,20,4,0.1932,
352,12,12,1.0,585.587,7027.042,362,19,7,0.3883,
353,10,10,1.0,665.981,6659.809,320,12,2,0.3133,
354,11,11,1.0,607.291,6680.196,329,11,0,0.3669,
355,11,11,1.0,643.079,7073.864,369,20,9,0.3378,
356,15,15,1.0,475.517,7132.758,283,29,14,0.24,
357,11,11,1.0,627.062,6897.682,307,18,7,0.2962,
358,16,16,1.0,434.811,6956.971,248,23,7,0.2603,
359,10,10,1.0,742.112,7421.116,398,20,10,0.4525,
360,11,11,1.0,627.925,6907.172,286,11,0,0.397,
361,14,14,1.0,533.436,7468.099,273,43,29,0.4352,
362,16,16,1.0,461.563,7385.016,250,21,5,0.3516,
363,16,16,1.0,462.719,7403.498,277,51,35,0.3276,
364,16,16,1.0,462.811,7404.978,225,35,19,0.2423,
365,15,15,1.0,440.586,6608.785,297,19,4,0.2443,
366,10,10,1.0,723.382,7233.822,358,24,14,0.3634,
367,10,10,1.0,747.081,7470.813,376,31,21,0.3777,
368,13,13,1.0,540.12,7021.564,273,18,5,0.2898,
369,16,16,1.0,435.357,6965.716,251,28,12,0.2307,
370,10,10,1.0,725.595,7255.952,362,21,11,0.3842,
371,12,12,1.0,580.335,6964.018,333,23,11,0.2995,
372,10,10,1.0,713.183,7131.828,344,14,4,0.3654,
373,10,10,1.0,724.519,7245.188,351,14,4,0.4036,
374,12,12,1.0,587.147,7045.767,305,15,3,0.3339,
375,11,11,1.0,655.527,7210.802,328,24,13,0.3762,
376,15,15,1.0,440.991,6614.869,242,20,5,0.3243,
377,11,11,1.0,601.983,6621.811,316,14,3,0.4145,
378,10,10,1.0,741.539,7415.387,378,22,12,0.4014,
379,10,10,1.0,722.363,7223.627,373,19,9,0.3844,
380,11,11,1.0,634.235,6976.582,351,12,1,0.4359,
381,13,13,1.0,529.703,6886.14,285,20,7,0.462,
382,10,10,1.0,711.54,7115.4,319,24,14,0.5147,
383,14,14,1.0,538.094,7533.317,320,38,24,0.2682,
384,15,15,1.0,448.806,6732.09,272,25,10,0.2517,
385,10,10,1.0,747.558,7475.581,369,20,10,0.3341,
386,14,14,1.0,486.806,6815.279,269,31,17,0.2607,
387,13,13,1.0,581.371,7557.82,339,17,4,0.2916,
388,16,16,1.0,455.088,7281.407,265,31,15,0.24,
389,15,15,1.0,445.219,6678.281,289,16,1,0.2424,
390,14,14,1.0,503.243,7045.398,292,30,16,0.4161,
391,13,13,1.0,564.21,7334.728,313,20,7,0.3033,
392,14,14,1.0,496.113,6945.575,308,22,8,0.3047,
393,12,12,1.0,547.601,6571.206,307,14,2,0.2973,
394,11,11,1.0,682.056,7502.617,325,21,10,0.3325,
395,12,12,1.0,550.942,6611.3,345,19,7,0.4191,
396,10,10,1.0,782.444,7824.439,366,21,11,0.3919,
397,10,10,1.0,760.808,7608.08,376,29,19,0.4004,
398,13,13,1.0,506.235,6581.056,272,21,8,0.3143,
399,10,10,1.0,712.553,7125.53,358,19,9,0.5333,
400,12,12,1.0,596.314,7155.769,310,25,13,0.3672,
401,13,13,1.0,549.201,7139.618,303,30,17,0.3486,
402,16,16,1.0,449.137,7186.19,282,24,8,0.2569,
403,11,11,1.0,649.999,7149.988,335,15,4,0.3667,
404,10,10,1.0,633.098,6330.981,332,14,4,0.4047,
405,10,10,1.0,711.924,7119.238,353,16,6,0.3887,
406,13,13,1.0,566.846,7368.996,368,19,6,0.315,
407,15,15,1.0,478.217,7173.255,283,24,9,0.2599,
408,16,16,1.0,455.632,7290.11,266,24,8,0.2035,
409,16,16,1.0,430.736,6891.77,242,21,5,0.2041,
410,11,11,1.0,661.095,7272.041,315,20,9,0.4104,
411,11,11,1.0,684.075,7524.829,342,19,8,0.5758,
412,12,12,1.0,586.84,7042.081,318,22,10,0.3693,
413,16,16,1.0,451.363,7221.814,272,25,9,0.2706,
414,13,13,1.0,578.749,7523.739,329,25,12,0.4275,
415,16,16,1.0,438.981,7023.692,229,24,8,0.2644,
416,12,12,1.0,637.728,7652.736,380,38,26,0.4509,
417,14,14,1.0,539.534,7553.478,301,31,17,0.2925,
418,12,12,1.0,605.061,7260.73,307,15,3,0.3134,
419,14,14,1.0,647.8,9069.196,300,119,105,0.2838,
420,10,10,1.0,719.227,7192.274,349,11,1,0.3514,
421,15,15,1.0,484.745,7271.174,258,26,11,0.2323,
422,13,13,1.0,518.01,6734.125,295,14,1,0.3484,
423,12,12,1.0,568.538,6822.459,335,23,11,0.3366,
424,14,14,1.0,498.403,6977.64,312,17,3,0.2578,
425,13,13,1.0,503.962,6551.503,312,18,5,0.2778,
426,11,11,1.0,642.369,7066.061,353,13,2,0.4208,
427,11,11,1.0,648.144,7129.582,321,23,12,0.4959,
428,12,12,1.0,572.698,6872.377,307,14,2,0.3773,
429,14,14,1.0,522.168,7310.348,327,22,8,0.2229,
430,12,12,1.0,583.272,6999.259,340,16,4,0.2888,
431,12,12,1.0,632.511,7590.126,354,32,20,0.2393,
432,14,14,1.0,524.428,7341.991,275,22,8,0.2186,
433,11,11,1.0,612.357,6735.928,321,19,8,0.3094,
434,12,12,1.0,638.862,7666.342,330,24,12,0.2851,
435,16,16,1.0,437.719,7003.498,225,27,11,0.2093,
436,13,13,1.0,558.801,7264.409,311,22,9,0.2759,
437,14,14,1.0,528.666,7401.32,335,16,2,0.2534,
438,11,11,1.0,627.506,6902.561,328,27,16,0.272,
439,13,13,1.0,574.831,7472.797,360,23,10,0.2279,
440,10,10,1.0,705.008,7050.082,383,26,16,0.356,
441,11,11,1.0,680.007,7480.079,309,12,1,0.2708,
442,12,12,1.0,564.479,6773.742,295,19,7,0.2493,
443,16,16,1.0,424.705,6795.28,301,18,2,0.1796,
444,12,12,1.0,551.739,6620.866,274,14,2,0.2509,
445,14,14,1.0,501.316,7018.427,257,23,9,0.2165,
446,16,16,1.0,437.164,6994.626,269,33,17,0.1583,
447,13,13,1.0,572.36,7440.685,317,39,26,0.2478,
448,12,12,1.0,663.091,7957.089,364,20,8,0.246,
449,11,11,1.0,720.89,7929.795,357,37,26,0.2708,
450,10,10,1.0,717.857,7178.566,320,24,14,0.2869,
451,10,10,1.0,693.027,6930.273,345,10,0,0.3127,
452,12,12,1.0,624.256,7491.075,322,36,24,0.2721,
453,11,11,1.0,643.914,7083.051,353,26,15,0.2868,
454,12,12,1.0,621.14,7453.679,357,29,17,0.2694,
455,16,16,1.0,446.796,7148.732,225,40,24,0.179,
456,15,15,1.0,420.73,6310.952,295,19,4,0.2046,
457,16,16,1.0,417.229,6675.66,251,27,11,0.1949,
458,10,10,1.0,726.46,7264.604,323,23,13,0.2954,
459,15,15,1.0,479.468,7192.022,271,28,13,0.1937,
460,12,12,1.0,570.606,6847.27,296,15,3,0.2865,
461,15,15,1.0,440.946,6614.196,264,17,2,0.2184,
462,14,14,1.0,557.424,7803.94,317,24,10,0.2168,
463,11,11,1.0,640.635,7046.982,350,35,24,0.324,
464,12,12,1.0,539.714,6476.573,294,26,14,0.2512,
465,11,11,1.0,598.59,6584.489,317,12,1,0.2632,
466,10,10,1.0,692.729,6927.294,323,21,11,0.2612,
467,12,12,1.0,591.094,7093.129,305,19,7,0.212,
468,11,11,1.0,626.352,6889.876,310,25,14,0.2905,
469,12,12,1.0,574.15,6889.796,310,13,1,0.2664,
470,10,10,1.0,668.945,6689.449,331,14,4,0.2569,
471,15,15,1.0,478.703,7180.544,282,26,11,0.1864,
472,11,11,1.0,633.698,6970.679,352,34,23,0.2928,
473,12,12,1.0,620.383,7444.592,315,28,16,0.1945,
474,10,10,1.0,643.878,6438.783,349,20,10,0.2317,
475,10,10,1.0,734.172,7341.717,372,20,10,0.278,
476,13,13,1.0,579.994,7539.919,302,35,22,0.2,
477,14,14,1.0,492.432,6894.049,256,23,9,0.1914,
478,12,12,1.0,638.533,7662.4,319,27,15,0.2416,
479,16,16,1.0,434.868,6957.889,269,23,7,0.1831,
480,13,13,1.0,556.657,7236.544,298,29,16,0.2516,
481,15,15,1.0,472.416,7086.239,283,35,20,0.2406,
482,14,14,1.0,567.435,7944.091,314,39,25,0.2278,
483,14,14,1.0,512.357,7172.996,283,27,13,0.1933,
484,14,14,1.0,575.975,8063.652,311,32,18,0.175,
485,11,11,1.0,611.602,6727.621,316,11,0,0.2204,
486,11,11,1.0,654.445,7198.895,328,16,5,0.216,
487,16,16,1.0,431.197,6899.147,244,26,10,0.1513,
488,10,10,1.0,764.451,7644.51,390,28,18,0.2418,
489,11,11,1.0,697.248,7669.73,326,31,20,0.2034,
490,15,15,1.0,480.006,7200.089,257,28,13,0.1356,
491,13,13,1.0,544.99,7084.871,288,25,12,0.1805,
492,16,16,1.0,478.562,7656.996,287,26,10,0.1488,
493,12,12,1.0,564.22,6770.635,335,12,0,0.2145,
494,15,15,1.0,448.478,6727.174,278,28,13,0.1692,
495,15,15,1.0,464.463,6966.952,283,20,5,0.1644,
496,15,15,1.0,474.797,7121.959,300,26,11,0.1523,
497,12,12,1.0,625.458,7505.497,365,14,2,0.2098,
498,13,13,1.0,552.3,7179.905,300,17,4,0.2039,
499,10,10,1.0,698.526,6985.257,369,11,1,0.3294,
500,16,16,1.0,433.574,6937.181,291,37,21,0.1666,
501,15,15,1.0,503.594,7553.915,282,60,45,0.2172,
502,14,14,1.0,510.015,7140.214,301,18,4,0.2049,
503,11,11,1.0,646.581,7112.392,335,12,1,0.2852,
504,13,13,1.0,507.604,6598.847,263,23,10,0.2281,
505,11,11,1.0,658.283,7241.115,330,21,10,0.2795,
506,16,16,1.0,416.196,6659.136,254,24,8,0.174,
507,13,13,1.0,557.52,7247.766,288,32,19,0.204,
508,14,14,1.0,482.399,6753.585,253,16,2,0.1964,
509,15,15,1.0,442.673,6640.101,245,15,0,0.2137,
510,15,15,1.0,427.167,6407.506,307,19,4,0.1833,
511,10,10,1.0,675.423,6754.233,329,19,9,0.2562,
512,10,10,1.0,729.819,7298.187,372,16,6,0.2763,
513,10,10,1.0,685.515,6855.155,339,12,2,0.2705,
514,12,12,1.0,605.938,7271.258,353,19,7,0.2156,
515,11,11,1.0,639.059,7029.644,324,20,9,0.3002,
516,16,16,1.0,444.024,7104.387,256,22,6,0.157,
517,16,16,1.0,449.276,7188.418,281,21,5,0.1853,
518,16,16,1.0,446.711,7147.379,289,22,6,0.1831,
519,14,14,1.0,481.186,6736.605,243,32,18,0.1801,
520,10,10,1.0,725.853,7258.527,354,18,8,0.2903,
521,10,10,1.0,716.318,7163.176,411,20,10,0.3085,
522,10,10,1.0,690.006,6900.059,351,12,2,0.2474,
523,15,15,1.0,504.905,7573.574,270,30,15,0.1608,
524,11,11,1.0,618.13,6799.431,348,23,12,0.3507,
525,16,16,1.0,431.268,6900.294,265,21,5,0.2068,
526,11,11,1.0,651.392,7165.31,342,19,8,0.3149,
527,13,13,1.0,524.899,6823.685,306,19,6,0.3642,
528,16,16,1.0,529.749,8475.981,329,51,35,0.2045,
529,15,15,1.0,489.512,7342.687,251,18,3,0.2132,
530,12,12,1.0,562.507,6750.082,322,13,1,0.2859,
531,15,15,1.0,477.761,7166.413,290,20,5,0.2705,
532,11,11,1.0,650.066,7150.729,350,13,2,0.3389,
533,13,13,1.0,562.807,7316.496,364,36,23,0.2437,
534,13,13,1.0,533.949,6941.331,314,15,2,0.2145,
535,11,11,1.0,689.545,7584.999,342,20,9,0.2747,
536,15,15,1.0,499.201,7488.021,266,31,16,0.1799,
537,15,15,1.0,453.874,6808.114,289,21,6,0.1894,
538,12,12,1.0,631.37,7576.435,337,31,19,0.2204,
539,12,12,1.0,532.21,6386.521,302,14,2,0.2805,
540,14,14,1.0,460.42,6445.877,268,22,8,0.2205,
541,12,12,1.0,539.692,6476.3,313,16,4,0.2584,
542,13,13,1.0,575.656,7483.529,291,44,31,0.2016,
543,16,16,1.0,461.009,7376.146,260,25,9,0.1743,
544,15,15,1.0,467.516,7012.734,246,23,8,0.1971,
545,11,11,1.0,628.965,6918.61,346,21,10,0.2758,
546,10,10,1.0,656.517,6565.17,338,11,1,0.3004,
547,10,10,1.0,747.029,7470.293,378,14,4,0.329,
548,10,10,1.0,745.513,7455.125,355,26,16,0.3969,
549,15,15,1.0,439.023,6585.342,236,16,1,0.1992,
550,16,16,1.0,443.523,7096.375,257,31,15,0.3006,
551,14,14,1.0,535.797,7501.161,273,39,25,0.3276,
552,10,10,1.0,725.768,7257.68,362,17,7,0.3376,
553,13,13,1.0,535.858,6966.159,307,20,7,0.1819,
554,14,14,1.0,489.941,6859.171,294,19,5,0.188,
555,11,11,1.0,608.933,6698.265,340,12,1,0.2007,
556,15,15,1.0,480.943,7214.148,303,28,13,0.1567,
557,10,10,1.0,679.375,6793.746,347,24,14,0.2592,
558,13,13,1.0,531.843,6913.954,327,21,8,0.1775,
559,10,10,1.0,675.369,6753.69,335,12,2,0.3164,
560,16,16,1.0,497.305,7956.876,313,41,25,0.1478,
561,14,14,1.0,482.022,6748.306,279,22,8,0.3112,
562,15,15,1.0,487.974,7319.607,270,28,13,0.3192,
563,14,14,1.0,500.289,7004.05,315,21,7,0.2766,
564,12,12,1.0,580.714,6968.57,310,18,6,0.2699,
